Waktu,Harga,Volume
2026-08-18 09:00,43.0,1126700
2026-08-18 09:05,43.0,1126700
2026-08-18 09:10,43.0,1126700
2026-08-18 09:15,43.0,1126700
2026-08-18 09:25,43.0,1126700
2026-08-18 09:20,43.0,1126700
2026-08-18 09:35,43.0,1126700
2026-08-18 09:30,43.0,1126700
2026-08-18 09:40,43.0,1126700
2026-08-18 09:45,43.0,1126700
2026-08-18 09:55,43.0,1126700
2026-08-18 09:50,43.0,1126700
2026-08-18 10:05,43.0,1126700
2026-08-18 10:00,43.0,1126700
2026-08-18 10:15,43.0,1126700
2026-08-18 10:10,43.0,1126700
2026-08-18 10:20,43.0,1126700
2026-08-18 10:25,43.0,1126700
2026-08-18 10:35,43.0,1126700
2026-08-18 10:30,43.0,1126700
2026-08-18 10:40,43.0,1126700
2026-08-18 10:45,43.0,1126700
2026-08-18 10:55,43.0,1126700
